CompanyCode,Ano,  Investimentos em Capital Fixo,(Subtotal),Ajuste de Capital de Participação Mútua (-),Ajustes:,Amortização e Quotas de Exaustão,Ativo Fiscal Diferido,Ativos Circulantes,Ativos Imobilizados,Ativos Intangíveis,Ativos Não Circulantes,Ativos Não Circulantes Mantidos para Venda,Ativos de Direito de Uso,Aumento/Diminuição Líquido de Caixa e Equivalentes de Caixa Antes do Efeito das Diferenças de Conversão de Moeda Estrangeira,Caixa Gerado por Atividades Principais (+),Caixa e Equivalentes de Caixa,Caixa no Final do Período,Capital Social Integralizado,Contas a Pagar,Contas a Receber,Custo dos Produtos/Serviços Vendidos (-),Despesas Financeiras,Despesas Financeiras (Não Operacionais) (-),Despesas Gerais e Administrativas (-),Despesas de Amortização,Despesas de Atividades de Investimento (-),"Despesas de Marketing, Vendas e Distribuição (-)",Despesas de Pesquisa e Desenvolvimento (-),Diferenças de Conversão de Moeda Estrangeira,Dívidas Financeiras,Efeito das Diferenças de Conversão de Moeda Estrangeira sobre o Caixa e Equivalentes de Caixa,Estoques,Fluxo de Caixa Livre,Fluxo de Caixa Líquido das Atividades Operacionais,Fluxo de Caixa das Atividades de Financiamento,Fluxo de Caixa das Atividades de Investimento,Fluxo de Caixa de Outras Atividades Operacionais,Fluxo de Caixa de Outras Atividades de Financiamento,Fluxo de Caixa de Outras Atividades de Investimento,Fundos de Reavaliação / Valorização,Goodwill,Imóveis de Investimento,Indenização por Antiguidade,Investimentos Avaliados pelo Método da Equivalência Patrimonial,Investimentos Financeiros,LUCRO (PREJUÍZO) DO PERÍODO,LUCRO BRUTO (PREJUÍZO),LUCRO OPERACIONAL (PREJUÍZO),LUCRO/PREJUÍZO LÍQUIDO DO PERÍODO DAS OPERAÇÕES CONTINUADAS,Lucro (Prejuízo) do Período Após Imposto das Operações Descontinuadas,Lucro Antes dos Ajustes,Lucro Bruto (Prejuízo) de Atividades Comerciais,Lucro Operacional Antes das Mudanças no Capital de Giro (+),Lucro por Ação,Lucro por Ação Diluído,Lucro por Ação Diluído de Operações Continuadas,Lucro por Ação de Operações Continuadas,Lucro/Prejuízo Líquido do Período,Lucro/Prejuízo Operacional Antes das Despesas Financeiras,Lucro/Prejuízo Operacional Líquido,Lucros/Prejuízos Acumulados,Mudança nas Provisões,Mudanças no Capital de Giro,Obrigações Fiscais sobre o Lucro do Período,Outras Despesas Operacionais (-),Outras Dívidas,Outras Obrigações Financeiras,Outras Receitas Operacionais,Outras Receitas e Despesas Antes do Imposto,Outras Receitas/Despesas,Outros Ativos Circulantes,Outros Ativos Não Circulantes,Outros Itens do Patrimônio Líquido,Outros Passivos Circulantes,Outros Passivos Não Circulantes,Outros Recebíveis,Pagamento de Dividendos,Participação nos Lucros/Prejuízos de Investimentos Avaliados pelo Método da Equivalência Patrimonial,Participações da Controladora,Participações de Não Controladores,Passivo Fiscal Diferido,Passivos Circulantes,Passivos Não Circulantes,Passivos de Contratos com Clientes,Patrimônio Líquido,Patrimônio Líquido Atribuível aos Acionistas da Controladora,Posição Cambial Líquida,Posição Cambial Líquida (Incluindo Hedge),Posição Líquida (Ativo/Passivo) Monetária em Moeda Estrangeira,Provisões de Longo Prazo,Provisões para Benefícios a Empregados,Provisões para Dívidas,Receita (Despesa) de Imposto Diferido,Receita (Despesa) de Imposto das Operações Continuadas,Receita (Despesa) de Imposto do Período,Receita de Vendas,Receitas Diferidas (Exceto Passivos de Contratos com Clientes),Receitas Financeiras (Não Operacionais),Receitas de Atividades de Investimento,Reservas Restritas Separadas do Lucro,Reservas de Capital de Emissão de Ações,TOTAL DE ATIVOS,TOTAL DO PASSIVO E PATRIMÔNICO LÍQUIDO,Valores de Caixa no Início do Período,Variação nas Dívidas Financeiras,Variação no Caixa e Equivalentes,Vendas Domésticas,Vendas Internacionais
KAPLM,2015,,54615576.0,0.0,,,282952.0,49196891.0,30839193.0,102845.0,32022927.0,0.0,,,,796860.0,,20000000.0,18267777.0,17279940.5,-113970967.0,-4474823.0,-4474823.0,-3804390.0,3310832.0,,-12072361.0,0.0,0.0,11907626.0,,5656274.5,,,,,,,,0.0,0.0,0.0,206939.0,0.0,398968.5,-7441213.0,11687279.0,-3082043.0,-7441213.0,0.0,,11687279.0,,0.0,0.0,0.0,0.0,-7441213.0,,-4189472.0,-6967236.0,,,0.0,-1120539.0,790697.5,0.0,2227968.0,25597.0,,694344.0,0.0,10183203.0,1191614.0,0.0,916628.5,,0.0,-7441213.0,0.0,0.0,60034261.0,5410803.0,,15774754.0,15774754.0,731406.0,731406.0,731406.0,1242253.0,0.0,1078996.0,48799.0,48799.0,0.0,125658246.0,,41257.0,,0.0,0.0,81219818.0,81219818.0,,,,114620721.0,11677560.0
KAPLM,2016,-1158461.0,53833119.0,0.0,4402055.0,3126820.0,365977.0,47445573.0,28966011.0,74989.0,30191865.0,0.0,,191510.0,-1123026.0,988370.0,988370.0,20000000.0,15100221.5,18358077.5,-94555521.0,-4756681.0,-4756681.0,-4716084.0,3126820.0,0.0,-10532814.0,0.0,0.0,13253076.0,0.0,4423919.0,-2625819.0,-1467358.0,2817329.0,-1158461.0,-344332.0,-4593887.0,0.0,0.0,0.0,0.0,339002.0,0.0,392444.0,-701055.0,19087778.0,4018741.0,-701055.0,0.0,-701055.0,19087778.0,3701000.0,0.0,0.0,0.0,0.0,-701055.0,,3838880.0,-14408449.0,1439416.0,-4824026.0,0.0,-1281924.0,236619.0,0.0,1461785.0,67321.0,-164181.0,644178.0,0.0,9737032.0,1871452.0,0.0,124516.0,0.0,0.0,-701055.0,0.0,0.0,60220665.0,2789245.0,,14627528.0,14627528.0,3196742.0,3196742.0,3196742.0,1949459.0,0.0,2009166.0,-28518.0,-52601.0,-24083.0,113643299.0,,22165.0,67321.0,0.0,0.0,77637438.0,77637438.0,796860.0,7411216.0,191510.0,100231286.0,13932017.0
KAPLM,2017,-9612180.0,81988788.5,0.0,11569718.0,3259879.0,0.0,77664464.0,60364558.0,121064.0,61270510.0,0.0,,277045.0,16078039.0,1265415.0,1265415.0,20000000.0,27135216.0,27292059.5,-118266217.0,-5011293.0,-5011293.0,-4660353.0,3259879.0,-2400.0,-12355049.0,0.0,0.0,13397644.5,0.0,8328709.5,5359242.0,14971422.0,-5082197.0,-9612180.0,-1106617.0,-6326873.0,0.0,0.0,0.0,0.0,369724.0,0.0,392444.0,8641288.0,30916436.0,15466351.0,8641288.0,0.0,8641288.0,30916436.0,20211006.0,0.0,0.0,0.0,0.0,8641288.0,,13901034.0,-15109504.0,1834765.0,-4132967.0,769876.0,-2095788.0,94124.5,0.0,3661105.0,70820.0,6475074.0,3397535.0,0.0,32098597.0,3177493.0,0.0,879988.0,0.0,0.0,8641288.0,0.0,3219248.0,86313113.0,6991480.0,,45630381.0,45630381.0,2885779.0,2885779.0,2885779.0,2357113.0,0.0,2526893.0,-1122522.0,-1892398.0,-769876.0,149182653.0,,7808.0,73220.0,0.0,0.0,138934974.0,138934974.0,988370.0,1244676.0,277045.0,129794901.0,20090350.0
KAPLM,2018,-5583516.0,96046374.0,0.0,18413715.0,6326163.0,0.0,97855791.0,59761616.0,101359.0,60647863.0,0.0,0.0,368478.0,18458656.0,1633893.0,1633893.0,20000000.0,33694364.5,34943383.5,-170048136.0,-8823529.0,-8823529.0,-6325747.0,6326163.0,0.0,-14706152.0,0.0,0.0,12525228.0,0.0,11032318.0,10936840.0,16520356.0,-10568362.0,-5583516.0,-1938300.0,-12068982.0,0.0,0.0,0.0,0.0,299118.0,0.0,392444.0,6395565.0,38341169.0,16997892.0,6395565.0,0.0,6395565.0,38341169.0,24809280.0,0.0,0.0,0.0,0.0,6395565.0,16878872.0,17309270.0,-7006726.0,2484577.0,-6350624.0,1989892.0,-10808619.0,50357.0,0.0,10497241.0,-119020.0,9602975.0,2712996.0,0.0,32048607.0,961677.0,0.0,778749.5,0.0,0.0,6395565.0,0.0,2837510.0,94236957.0,12829251.0,0.0,51437446.0,51437446.0,5832215.0,5832215.0,5832215.0,2753457.0,0.0,3580443.0,234613.0,-1755279.0,-1989892.0,208389305.0,1201665.0,95501.0,120000.0,0.0,0.0,158503654.0,158503654.0,1265415.0,1500620.0,368478.0,182444485.0,29407778.0
KAPLM,2019,-6715076.0,97695790.0,0.0,18374781.0,5486979.0,0.0,94858834.0,62438844.0,53572.0,65494287.0,0.0,2216983.0,228055.0,9605740.0,1861948.0,1861948.0,20000000.0,29678159.0,34610932.0,-153380781.0,-12078922.0,-12078922.0,-6683423.0,5486979.0,0.0,-16724314.0,0.0,0.0,20487791.0,0.0,10357315.0,-1165325.0,5537649.0,1393380.0,-6702974.0,-4068091.0,-11835231.0,12102.0,0.0,0.0,0.0,671974.0,0.0,392444.0,-3282791.0,33495402.0,7565931.0,-3282791.0,0.0,-3282791.0,33495402.0,15091990.0,0.0,0.0,0.0,0.0,-3282791.0,8076938.0,10087665.0,-611161.0,2048392.0,-5486250.0,0.0,-5776830.0,75529.0,0.0,3255096.0,511007.0,10839410.0,1786960.0,0.0,31161436.0,1374319.0,0.0,636716.0,0.0,0.0,-3282791.0,0.0,1908626.0,100532746.0,12552891.0,0.0,47267484.0,47267484.0,6461271.0,6461271.0,6461271.0,4392442.0,0.0,2951700.0,707091.0,707091.0,0.0,186876183.0,987796.0,12102.0,511007.0,0.0,0.0,160353121.0,160353121.0,1633893.0,13228611.0,228055.0,155010823.0,34809520.0
KAPLM,2020,-13128678.0,134287783.5,0.0,15990752.0,6530855.0,0.0,130167215.0,70832261.0,221060.0,74876145.0,0.0,3037936.0,1570952.0,19680331.0,3432900.0,3432900.0,20000000.0,42381476.5,44065339.0,-183376860.0,-6959195.0,-6959195.0,-7163455.0,6530855.0,0.0,-22830303.0,0.0,0.0,22558834.0,0.0,16066498.5,5311804.0,18438975.0,-3740852.0,-13127171.0,-1241356.0,-7140342.0,1507.0,0.0,0.0,0.0,368757.0,0.0,392444.0,7763383.0,49011589.0,16512858.0,7763383.0,0.0,7763383.0,49011589.0,23754135.0,0.0,0.0,0.0,0.0,7763383.0,16512858.0,19017831.0,-3893952.0,2104889.0,-4073804.0,1546564.0,-8469205.0,853095.0,0.0,5964232.0,0.0,7355008.0,3098284.0,0.0,30149655.0,1829450.0,0.0,1686178.0,0.0,0.0,7763383.0,0.0,1900904.0,138408352.0,12615922.0,0.0,54019086.0,54019086.0,8826009.0,8826009.0,8826009.0,6014464.0,0.0,3523817.0,-245223.0,-1791787.0,-1546564.0,232388449.0,2311132.0,1507.0,0.0,0.0,0.0,205043360.0,205043360.0,1861948.0,3399490.0,1570952.0,166149658.0,66996324.0
KAPLM,2021,-14032542.0,282112683.5,0.0,34235925.0,9722380.0,0.0,290052761.0,77627428.0,350680.0,80888609.0,0.0,2125613.0,882870.0,33012701.0,4315770.0,4315770.0,20000000.0,103411105.5,97113781.5,-376838269.0,-10816157.0,-10816157.0,-10372707.0,9722380.0,0.0,-39432401.0,0.0,0.0,22418054.0,0.0,36396338.5,12044595.0,26074860.0,-11161725.0,-14030265.0,-6937841.0,-11973475.0,2277.0,0.0,0.0,0.0,427503.0,0.0,392444.0,34531791.0,95480308.0,54338353.0,34531791.0,0.0,34531791.0,95480308.0,68767716.0,2.0,2.0,2.0,2.0,34531791.0,54338353.0,45675200.0,3869431.0,2852191.0,-35755015.0,5231205.0,-16011024.0,144327.0,0.0,24674177.0,0.0,21661354.0,13179410.0,0.0,30157557.0,3974546.0,0.0,2768670.5,0.0,0.0,34531791.0,0.0,811341.0,274172606.0,8209985.0,0.0,88558779.0,88558779.0,9421143.0,9421143.0,9421143.0,5701645.0,0.0,4861571.0,1091538.0,-9093832.0,-10185370.0,472318577.0,4927655.0,103427.0,0.0,0.0,0.0,370941370.0,370941370.0,3432900.0,811750.0,882870.0,369195942.0,103853802.0
KAPLM,2022,-93028556.0,747806922.0,0.0,96179998.0,64678752.0,0.0,788391863.0,756891806.0,1555382.0,797613205.0,0.0,6137719.0,4250274.0,132394790.0,11361503.0,11361503.0,20000000.0,272278491.0,230842433.5,-1584331370.0,-53775350.0,-53775350.0,-39563403.0,64678752.0,-50009.0,-139860832.0,0.0,0.0,62472635.5,-4570352.0,115286795.5,21827836.0,114735071.0,-17577562.0,-92907235.0,-17659719.0,-51660479.0,121321.0,0.0,0.0,0.0,1399617.0,0.0,16596533.0,92930582.0,329607754.0,151573649.0,92930582.0,0.0,92930582.0,329607754.0,189110580.0,5.0,5.0,5.0,5.0,92930582.0,153111254.0,150183519.0,856295.0,11170973.0,-56715790.0,0.0,-53884312.0,639993.0,0.0,55274442.0,1537605.0,20330273.0,71950882.0,0.0,598491869.0,9154080.0,0.0,6328126.0,-16917012.0,0.0,90878047.0,17905951.5,86246644.0,707221981.0,108330794.0,0.0,770452293.0,736692925.0,10775318.0,10775318.0,10775318.0,19837907.0,0.0,14728898.0,24187804.0,-6526643.0,-30714447.0,1913939124.0,7401503.5,121321.0,1587614.0,24414179.0,0.0,1586005068.0,1586005068.0,11681581.0,50999929.0,-320078.0,1410909800.0,506176751.0
KAPLM,2023,-75810008.0,766341803.0,0.0,53018008.0,91824159.0,0.0,762471346.0,1083118862.0,935372.0,1146768295.0,0.0,15028210.0,-780524.0,83447143.0,9174751.0,9174751.0,20000000.0,277065592.0,264786141.0,-1702749686.0,-88320168.0,-88320168.0,-96334959.0,91824159.0,-13557790.0,-166570615.0,0.0,0.0,81926963.5,0.0,94350629.5,-16751449.0,58952254.0,15970925.0,-75703703.0,-24494889.0,-29394271.0,106305.0,0.0,0.0,0.0,2195203.0,0.0,23842925.5,-87686934.0,242267966.0,-16234527.0,-87686934.0,0.0,-87686934.0,242267966.0,-34668926.0,-4.0,-4.0,-4.0,-4.0,-87686934.0,-13684005.0,-20637608.0,135226879.0,2605098.0,118116069.0,0.0,-47113556.0,686955.5,0.0,51516637.0,2550522.0,83297097.0,26813169.0,0.0,851130409.0,17279973.0,24685052.0,4104942.5,0.0,0.0,-88512703.0,25164116.5,103614472.0,770212260.0,135424208.0,0.0,1003603173.0,954100709.0,12585579.0,12585579.0,12585579.0,0.0,0.0,19170183.0,13605636.0,13605636.0,0.0,1945017652.0,10763883.0,711603.0,16108312.0,35430355.0,0.0,1909239641.0,1909239641.0,16403598.0,45365196.0,-780524.0,1451233350.0,513022130.0
KAPLM,2024,-11533067.0,803411029.5,0.0,-108330916.0,98358934.0,0.0,761168060.0,1218090366.0,694718.0,1330108695.0,0.0,63637760.0,2624218.0,-277374501.0,8978858.0,8978858.0,20000000.0,253755531.5,284412668.0,-1500814426.0,-79943048.0,-79943048.0,-78186398.0,98358934.0,-2123404.0,-190052498.0,0.0,0.0,163551289.0,0.0,74332891.5,-301119171.0,-290029451.0,303743389.0,-11089720.0,-12654950.0,-53623420.0,443347.0,0.0,0.0,0.0,4328184.0,0.0,23842925.5,-106190147.0,259015867.0,-12550717.0,-106190147.0,0.0,-106190147.0,259015867.0,-214521063.0,-5.0,-5.0,-5.0,-5.0,-102232939.0,-13111429.0,-9223029.0,47539945.0,4884152.0,-62853438.0,0.0,-63399710.0,870753.5,0.0,60072022.0,-560712.0,-94190277.0,28185211.0,0.0,1006293128.0,11185830.0,13761947.0,3256436.0,0.0,0.0,-102232939.0,20654383.5,152594629.0,845653999.0,193326292.0,0.0,1052296464.0,1007030489.0,8603316.0,8603316.0,8603316.0,0.0,0.0,14860648.0,-13579017.0,-13579017.0,0.0,1759830293.0,5111044.5,443347.0,1562692.0,35430355.0,0.0,2091276755.0,2091276755.0,9174751.0,357366809.0,2624218.0,1380471213.0,389272864.0
KAREL,2008,,69337228.5,0.0,,,0.0,94891686.0,11583046.0,22342675.0,33949619.0,0.0,,,,31106242.0,,25000000.0,10755376.0,18722859.0,-71559189.0,-6355185.0,-6355185.0,-3728315.0,4367786.0,,-7363504.0,-5621579.0,0.0,9412171.0,,11106326.0,,,,,,,,0.0,0.0,0.0,385249.0,0.0,0.0,9140818.0,21136945.0,5706131.0,9140818.0,0.0,,21136945.0,,0.0,0.0,0.0,0.0,9140818.0,,4423547.0,30315526.0,,,0.0,-169570.0,1703155.0,0.0,1452154.0,0.0,,4010287.0,5.0,0.0,0.0,0.0,70340.0,,0.0,9140818.0,0.0,2856450.0,43782771.0,5519132.0,,79539402.0,79539402.0,3951698.0,,,0.0,2590093.0,113956.0,129226.0,129226.0,0.0,92696134.0,,9660646.0,,1735493.0,13347565.0,128841305.0,128841305.0,,,,97810337.0,19319516.0
KAREL,2009,,69337228.5,0.0,,,0.0,94891686.0,11583046.0,22342675.0,33949619.0,0.0,,,,31106242.0,,25000000.0,10755376.0,18722859.0,-71559189.0,-6355185.0,-6355185.0,-3728315.0,4367786.0,,-7363504.0,-5621579.0,0.0,9412171.0,,11106326.0,,,,,,,,0.0,0.0,0.0,385249.0,0.0,0.0,9140818.0,21136945.0,5706131.0,9140818.0,0.0,,21136945.0,,0.0,0.0,0.0,0.0,9140818.0,,4423547.0,30315526.0,,,0.0,-169570.0,1703155.0,0.0,1452154.0,0.0,,4010287.0,5.0,0.0,0.0,0.0,70340.0,,0.0,9140818.0,0.0,2856450.0,43782771.0,5519132.0,,79539402.0,79539402.0,3951698.0,,,0.0,2590093.0,113956.0,129226.0,129226.0,0.0,92696134.0,,9660646.0,,1735493.0,13347565.0,128841305.0,128841305.0,,,,97810337.0,19319516.0
KAREL,2010,,76044079.5,0.0,,,0.0,107737242.0,11067700.0,26331905.0,37429140.0,0.0,,,,33596760.0,,30000000.0,11726928.5,19806786.0,-80538901.0,-10730118.0,-10730118.0,-4072385.0,6071514.0,,-8609692.0,-5141670.0,0.0,5268311.5,,16671834.5,,,,,,,,0.0,0.0,0.0,1007351.0,0.0,0.0,14874432.0,28011894.0,12814298.0,14874432.0,0.0,,28011894.0,,0.0,0.0,0.0,0.0,14874432.0,,10188147.0,34071566.0,,,437211.0,-371447.0,5274985.0,0.0,2997598.0,0.0,,1148985.0,5738.0,0.0,0.0,0.0,29026.5,,0.0,14874432.0,0.0,2398751.0,44350917.0,6401631.0,,94413834.0,94413834.0,-2122896.0,,,0.0,3282284.0,93852.0,457699.0,-1294228.0,-1751927.0,108550795.0,,14084480.0,,2120271.0,13347565.0,145166382.0,145166382.0,,,,124866987.0,10790368.0
KAREL,2011,,161969658.5,0.0,,,0.0,215687735.0,12143740.0,31268519.0,44682496.0,0.0,,,,111716199.0,,37500000.0,11998868.0,30118795.5,-99264217.0,-11865419.0,-11865419.0,-4669241.0,6651969.0,,-10487283.0,-6195397.0,-12810.0,50499009.0,,19386266.0,,,,,,,,0.0,0.0,0.0,1596454.0,0.0,1159500.0,19511562.0,38049993.0,19234864.0,19511562.0,0.0,,38049993.0,,0.0,0.0,0.0,0.0,19511562.0,,16698072.0,47976174.0,,,1782936.0,-212506.0,2058679.0,0.0,2749298.0,0.0,,2585042.0,11751.0,-13299.0,8428566.0,0.0,657928.5,,-338879.0,19511562.0,0.0,2352490.0,108251582.0,38219362.0,,113899287.0,113899287.0,2068864.0,,,0.0,4564461.0,229379.0,46261.0,-3197711.0,-3243972.0,137314210.0,,15678707.0,,2836443.0,6101217.0,260370231.0,260370231.0,,,,155939744.0,22619094.0
KAREL,2012,,110651273.5,0.0,,,0.0,150442735.0,19429092.0,35708318.0,57153739.0,0.0,,,,30897230.0,,45000000.0,11810944.0,29926505.0,-111432552.0,-19540662.0,-19540662.0,-5058743.0,9135260.0,,-14698360.0,-8566965.0,459715.0,21792042.0,,26426617.0,,,,,,,,0.0,0.0,0.0,1329595.0,0.0,0.0,11530615.0,36187111.0,11048442.0,11530615.0,0.0,,36187111.0,,0.0,0.0,0.0,0.0,11530615.0,,7863043.0,65207555.0,,,0.0,-177724.0,945816.0,0.0,3363123.0,0.0,,6798576.0,16813.0,-556771.0,7341547.0,0.0,1020100.5,,-802426.0,11530615.0,0.0,246479.0,70859812.0,11377707.0,,125358955.0,125358955.0,-19918099.0,,,0.0,5515289.0,36600.0,2106011.0,2106011.0,0.0,147619663.0,,18719250.0,,3717841.0,0.0,207596474.0,207596474.0,,,,180001219.0,10379438.0
KAREL,2013,,161764981.5,0.0,,,2639272.0,205666951.0,20330292.0,55392007.0,78416317.0,0.0,,,,63120589.0,,54000000.0,13737165.5,37567184.5,-136683586.0,-14472745.0,-14472745.0,-5153243.0,11829701.0,,-13743796.0,-10406784.0,320981.0,43271104.5,,31387250.5,,,,,,,,0.0,0.0,0.0,889476.0,0.0,0.0,14094182.0,45807225.0,19869402.0,14094182.0,0.0,,45807225.0,,0.0,0.0,0.0,0.0,14094182.0,,16503402.0,79376655.0,,,0.0,-7343421.0,38968.0,0.0,10709421.0,85709.0,,4576921.0,15896.0,-811242.0,8915722.0,0.0,49710.5,,-311687.0,14094182.0,0.0,0.0,117863012.0,14280459.0,,151939797.0,151939797.0,-64533217.0,-64533217.0,-66499936.0,7877559.0,0.0,1255714.0,2595246.0,2595246.0,0.0,182490811.0,,6328257.0,,4959221.0,0.0,284083268.0,284083268.0,,,,213082532.0,12418163.0
KAREL,2014,,161764981.5,0.0,,,2639272.0,205666951.0,20330292.0,55392007.0,78416317.0,0.0,,,,63120589.0,,54000000.0,13737165.5,37567184.5,-136683586.0,-14472745.0,-14472745.0,-5153243.0,11829701.0,,-13743796.0,-10406784.0,320981.0,43271104.5,,31387250.5,,,,,,,,0.0,0.0,0.0,889476.0,0.0,0.0,14094182.0,45807225.0,19869402.0,14094182.0,0.0,,45807225.0,,0.0,0.0,0.0,0.0,14094182.0,,16503402.0,79376655.0,,,0.0,-7343421.0,38968.0,0.0,10709421.0,85709.0,,4576921.0,15896.0,-811242.0,8915722.0,0.0,49710.5,,-311687.0,14094182.0,0.0,0.0,117863012.0,14280459.0,,151939797.0,151939797.0,-64533217.0,-64533217.0,-66499936.0,7877559.0,0.0,1255714.0,2595246.0,2595246.0,0.0,182490811.0,,6328257.0,,4959221.0,0.0,284083268.0,284083268.0,,,,213082532.0,12418163.0
KAREL,2015,,229447433.0,0.0,,,7830021.0,285552090.0,28743226.0,64059887.0,101773441.0,0.0,,,,54390806.0,,58320000.0,21552788.0,53564959.0,-190515277.0,-31024241.0,-31024241.0,-7054354.0,19625836.0,,-17556731.0,-17948529.0,600068.0,76526006.5,,46999313.0,,,,,,,,0.0,0.0,0.0,1233198.0,0.0,7280451.0,7401391.0,65392999.0,22377013.0,7401391.0,0.0,,65392999.0,,0.0,0.0,0.0,0.0,7401391.0,,22833385.0,99437913.0,,,0.0,-30199796.0,25591.0,0.0,29743424.0,1673.0,,15348027.0,627655.0,-3052009.0,9394522.0,0.0,318231.5,,-624628.0,7401391.0,0.0,0.0,173342776.0,45620703.0,,168362052.0,168362052.0,-130594585.0,-130594585.0,-138799581.0,10491663.0,0.0,2868523.0,2923089.0,2923089.0,0.0,255908276.0,,13748485.0,,5654689.0,0.0,387325531.0,387325531.0,,,,300590507.0,12618460.0
KAREL,2016,-24411962.0,252402898.5,0.0,18701488.0,22093426.0,16644708.0,321956691.0,28103596.0,67879106.0,125097359.0,0.0,,3011116.0,3624132.0,57376097.0,57150599.0,58320000.0,20523545.0,72122346.5,-257760973.0,-37805614.0,-37805614.0,-7091294.0,22093426.0,-80689.0,-15747050.0,-19086278.0,791751.0,90328534.0,0.0,53871878.0,-23172878.0,1851970.0,26183994.0,-25024848.0,-1772162.0,-1196368.0,-612886.0,0.0,0.0,0.0,1481419.0,0.0,0.0,10235932.0,64099652.0,29558138.0,10235932.0,0.0,10235932.0,64099652.0,28937420.0,0.0,0.0,0.0,0.0,10235932.0,,22175030.0,106537017.0,3222387.0,-25313288.0,0.0,-14506839.0,28518.0,0.0,21889947.0,1709041.0,-6614325.0,12391012.0,12075535.0,-4418431.0,31337423.0,0.0,297773.5,0.0,-625154.0,10235932.0,0.0,0.0,182849106.0,86781699.0,,177423245.0,177423245.0,-152048265.0,-152048265.0,-155159406.0,12818349.0,0.0,3713839.0,8518764.0,8518764.0,0.0,321860625.0,,8880757.0,1789730.0,5956976.0,0.0,447054050.0,447054050.0,54139483.0,27380362.0,3011116.0,364947818.0,12550372.0
KAREL,2017,-27879757.0,313897229.5,0.0,38700992.0,26813531.0,16598581.0,409999815.0,31326777.0,72498464.0,131086620.0,0.0,,-47414401.0,-28192098.0,9683929.0,9683929.0,58320000.0,31408209.5,88344545.0,-332315138.0,-43609277.0,-43609277.0,-10080810.0,26813531.0,-58016.0,-21194011.0,-25833769.0,0.0,97269493.5,-52269.0,98277581.0,-59556037.0,-32166888.0,12141636.0,-27389149.0,-3974790.0,-746446.0,490608.0,0.0,431946.0,0.0,1948663.0,0.0,0.0,30605051.0,105966064.0,51644656.0,30605051.0,0.0,30605051.0,105966064.0,69306043.0,1.0,0.0,0.0,0.0,31400203.0,,48857474.0,116777494.0,6904497.0,-97498141.0,0.0,-8457211.0,552429.0,0.0,11244393.0,170559.0,4982964.0,26599056.0,10227394.0,-4943015.0,51755452.0,0.0,238018.0,0.0,-185532.0,31400203.0,-514225.5,0.0,217794644.0,116013432.0,,207278359.0,207511658.0,-166934092.0,-166934092.0,-170612045.0,16483782.0,0.0,7108578.0,-469913.0,-469913.0,0.0,438281202.0,,23054558.0,228575.0,5956976.0,0.0,541086435.0,541086435.0,57150599.0,12888082.0,-47466670.0,532083351.0,18135497.0
KAREL,2018,-38293205.0,550056791.0,0.0,63982972.0,28100528.0,7021197.0,645595647.0,37990043.0,75559785.0,129792119.0,0.0,0.0,82859054.0,2738458.0,91763832.0,91472871.0,58320000.0,49899118.5,120992160.5,-497846770.0,-139530744.0,-139530744.0,-9758224.0,28100528.0,-973.0,-26499235.0,-30207670.0,0.0,164104279.5,-1070112.0,138783607.0,-41027097.0,-2733892.0,123886151.0,-38293205.0,-5472350.0,-7276680.0,0.0,0.0,431946.0,0.0,2575133.0,0.0,0.0,67151114.0,231558099.0,160281114.0,67151114.0,0.0,67151114.0,231558099.0,131134086.0,1.0,1.0,1.0,1.0,68241716.0,160436898.0,165092970.0,146344776.0,9870168.0,-128395628.0,384529.0,-51487915.0,4124327.0,0.0,46676059.0,155784.0,26012276.0,33110081.0,8785690.0,-7836297.0,17713842.0,0.0,586828.5,0.0,0.0,68241716.0,-1545995.5,0.0,454517935.0,50099753.0,0.0,270770078.0,272771467.0,-215325555.0,-215325555.0,-220747391.0,19838853.0,0.0,11472960.0,-10301478.0,-10805772.0,-504294.0,729404869.0,9476027.0,57050732.0,156757.0,7701272.0,0.0,775387766.0,775387766.0,9683929.0,131162831.0,81788942.0,772166762.0,28235336.0
KAREL,2019,-84742548.0,756646727.5,0.0,67953755.0,30213837.0,4854941.0,923782826.0,67694408.0,80343447.0,190160742.0,0.0,22112106.0,202210248.0,134948155.0,293185305.0,293100022.0,58320000.0,57835935.0,145980424.0,-582221352.0,-70701606.0,-70701606.0,-9144254.0,30213837.0,-5946.0,-29754344.0,-22986579.0,-625740.0,261749263.5,-583097.0,137172672.0,26192960.0,110935508.0,176017288.0,-84742548.0,-24012647.0,-11981206.0,0.0,0.0,431946.0,0.0,2618901.0,0.0,0.0,112721280.0,218367160.0,169747799.0,114138699.0,-1417419.0,112721280.0,218367160.0,180675035.0,2.0,2.0,2.0,2.0,113636951.0,171819221.0,156481983.0,210623764.0,9107987.0,-45726880.0,16001725.0,-12883687.0,896121.0,0.0,26149503.0,2071422.0,28631931.0,60875385.0,14714891.0,-11341864.0,23253630.0,0.0,1712473.5,0.0,0.0,113636951.0,-2100945.0,0.0,589510629.0,145442047.0,0.0,378990892.0,382277111.0,-40038252.0,-178466744.0,-44198911.0,24550593.0,0.0,15742376.0,-3759940.0,-19761665.0,-16001725.0,800588512.0,7220856.5,32782749.0,2077368.0,11664000.0,0.0,1113943568.0,1113943568.0,91472871.0,187998494.0,201627151.0,899550575.0,45429946.0
